acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp,timestamp_computer,package
160.400390625,51.025390625,1046.38671875,19.703125,-18.4375,-5.15625,401596.67,1728493615910,1987
160.70556640625,50.47607421875,1045.8984375,19.296875,-19.09375,-5.03125,401601.13,1728493615910,1987
159.48486328125,50.23193359375,1043.39599609375,18.78125,-19.828125,-4.765625,401605.59,1728493615911,1987
157.40966796875,50.6591796875,1043.45703125,18.53125,-20.453125,-4.453125,401610.05,1728493615911,1987
155.8837890625,50.35400390625,1044.3115234375,18.234375,-20.59375,-4.28125,401614.51,1728493615911,1987
155.3955078125,50.23193359375,1043.39599609375,18.09375,-20.8125,-4.109375,401618.97,1728493615911,1987
154.60205078125,50.96435546875,1044.00634765625,18.125,-20.921875,-4.171875,401623.43,1728493615911,1987
154.9072265625,50.72021484375,1042.8466796875,18.09375,-20.515625,-4.5,401627.89,1728493615912,1987
157.2265625,52.1240234375,1043.02978515625,18.21875,-19.8125,-4.5625,401632.35,1728493615912,1987
158.02001953125,53.28369140625,1042.48046875,18.421875,-19.40625,-4.765625,401636.81,1728493615912,1987
157.958984375,52.24609375,1038.330078125,18.65625,-19.421875,-4.890625,401641.27,1728493615912,1987
156.55517578125,54.26025390625,1020.93505859375,21.03125,-18.25,-3.328125,401703.0,1728493616055,1988
156.31103515625,53.52783203125,1018.61572265625,20.515625,-17.625,-3.9375,401707.46,1728493616055,1988
157.3486328125,52.55126953125,1018.1884765625,20.15625,-16.984375,-4.15625,401711.92,1728493616055,1988
155.3955078125,51.45263671875,1018.6767578125,19.6875,-16.796875,-4.34375,401716.38,1728493616056,1988
155.6396484375,50.048828125,1020.20263671875,19.171875,-16.703125,-4.359375,401720.84,1728493616056,1988
158.447265625,51.26953125,1021.1181640625,18.390625,-16.984375,-4.078125,401725.3,1728493616056,1988
157.470703125,50.96435546875,1024.10888671875,17.34375,-17.3125,-3.765625,401729.76,1728493616056,1988
157.2265625,49.9267578125,1025.08544921875,16.515625,-17.65625,-3.546875,401734.22,1728493616056,1988
157.89794921875,50.1708984375,1026.06201171875,15.984375,-17.453125,-3.140625,401738.68,1728493616057,1988
157.65380859375,49.072265625,1025.20751953125,15.5625,-17.71875,-3.25,401743.14,1728493616057,1988
157.04345703125,49.31640625,1023.5595703125,15.328125,-18.0,-3.078125,401747.6,1728493616057,1988
154.4189453125,48.4619140625,1023.681640625,15.46875,-18.125,-3.203125,401752.06,1728493616057,1988
153.50341796875,48.7060546875,1024.10888671875,15.84375,-18.078125,-3.078125,401756.52,1728493616058,1988
153.99169921875,49.49951171875,1024.47509765625,15.890625,-17.484375,-3.21875,401760.98,1728493616058,1988
154.296875,50.59814453125,1022.8271484375,15.6875,-17.03125,-3.671875,401765.44,1728493616058,1988
155.6396484375,50.78125,1023.37646484375,15.5625,-17.046875,-3.734375,401769.9,1728493616058,1988
156.1279296875,50.9033203125,1024.47509765625,15.75,-16.765625,-4.25,401774.36,1728493616059,1988
157.5927734375,48.40087890625,1024.23095703125,16.0,-16.5625,-4.578125,401778.83,1728493616059,1988
157.16552734375,48.095703125,1024.23095703125,16.109375,-16.0,-5.109375,401783.29,1728493616059,1988
156.1279296875,46.81396484375,1022.88818359375,16.125,-15.90625,-4.90625,401787.75,1728493616059,1988
153.80859375,46.93603515625,1023.681640625,16.0625,-16.171875,-4.859375,401792.21,1728493616059,1988
155.57861328125,46.5087890625,1021.3623046875,16.15625,-16.265625,-5.140625,401796.67,1728493616060,1988
157.470703125,45.83740234375,1019.53125,16.0625,-16.078125,-4.671875,401801.13,1728493616060,1988
157.16552734375,48.15673828125,1019.04296875,15.9375,-16.078125,-4.625,401805.59,1728493616060,1988
155.1513671875,49.01123046875,1016.54052734375,15.6875,-16.078125,-4.34375,401810.05,1728493616060,1988
154.23583984375,48.9501953125,1016.17431640625,15.34375,-15.921875,-3.796875,401814.51,1728493616061,1988
153.38134765625,49.072265625,1015.2587890625,15.328125,-16.203125,-3.4375,401818.97,1728493616061,1988
151.67236328125,49.49951171875,1016.4794921875,16.078125,-16.09375,-3.1875,401823.43,1728493616061,1988
150.69580078125,51.025390625,1017.88330078125,16.265625,-16.03125,-3.296875,401827.89,1728493616062,1988
150.634765625,52.42919921875,1018.310546875,16.296875,-15.71875,-3.421875,401832.35,1728493616062,1988
151.3671875,52.8564453125,1017.7001953125,16.34375,-14.96875,-3.6875,401836.81,1728493616062,1988
150.87890625,52.67333984375,1021.3623046875,15.78125,-14.078125,-3.984375,401841.27,1728493616062,1988
151.30615234375,50.4150390625,1058.04443359375,9.921875,-9.65625,-5.515625,401904.0,1728493616305,1989
155.1513671875,51.3916015625,1066.71142578125,9.265625,-9.3125,-5.90625,401908.46,1728493616305,1989
156.43310546875,52.30712890625,1073.91357421875,8.9375,-9.125,-6.28125,401912.92,1728493616305,1989
154.84619140625,52.55126953125,1082.09228515625,8.3125,-9.65625,-5.921875,401917.38,1728493616305,1989
154.296875,51.8798828125,1085.9375,7.578125,-10.140625,-5.96875,401921.84,1728493616305,1989
153.38134765625,52.24609375,1088.80615234375,7.234375,-10.828125,-6.03125,401926.3,1728493616306,1989
153.9306640625,53.40576171875,1092.71240234375,6.828125,-11.5,-5.953125,401930.76,1728493616306,1989
152.4658203125,53.64990234375,1098.0224609375,6.5,-12.109375,-5.921875,401935.22,1728493616306,1989
152.77099609375,54.5654296875,1103.21044921875,6.421875,-12.203125,-5.421875,401939.68,1728493616306,1989
152.099609375,53.77197265625,1105.8349609375,5.890625,-12.53125,-5.21875,401944.14,1728493616307,1989
151.611328125,54.931640625,1112.36572265625,5.96875,-12.875,-5.1875,401948.6,1728493616307,1989
151.3671875,55.7861328125,1117.49267578125,6.375,-13.265625,-5.0,401953.06,1728493616308,1989
150.93994140625,55.96923828125,1125.0,6.796875,-13.59375,-4.59375,401957.52,1728493616308,1989
154.23583984375,57.31201171875,1132.26318359375,7.296875,-14.078125,-4.390625,401961.98,1728493616308,1989
156.8603515625,56.82373046875,1140.80810546875,8.15625,-14.21875,-4.375,401966.44,1728493616308,1989
160.7666015625,57.861328125,1149.84130859375,8.90625,-14.625,-4.328125,401970.9,1728493616309,1989
163.39111328125,59.326171875,1156.79931640625,9.796875,-15.625,-3.921875,401975.36,1728493616309,1989
167.236328125,59.26513671875,1162.109375,10.484375,-17.296875,-4.03125,401979.83,1728493616309,1989
169.00634765625,58.53271484375,1165.83251953125,11.5625,-18.515625,-4.21875,401984.29,1728493616309,1989
170.34912109375,58.349609375,1168.51806640625,12.5625,-20.0,-4.4375,401988.75,1728493616309,1989
171.7529296875,57.18994140625,1168.0908203125,13.171875,-21.765625,-4.40625,401993.21,1728493616310,1989
170.7763671875,57.12890625,1168.9453125,13.796875,-23.484375,-4.765625,401997.67,1728493616310,1989
170.95947265625,56.94580078125,1170.0439453125,13.90625,-25.0,-4.671875,402002.13,1728493616310,1989
171.93603515625,58.04443359375,1168.76220703125,13.765625,-26.3125,-4.453125,402006.59,1728493616310,1989
173.2177734375,58.89892578125,1168.76220703125,14.015625,-27.921875,-4.453125,402011.05,1728493616311,1989
174.31640625,58.2275390625,1165.771484375,14.546875,-28.984375,-4.453125,402015.51,1728493616311,1989
175.84228515625,57.9833984375,1163.57421875,15.28125,-29.96875,-4.96875,402019.97,1728493616311,1989
175.1708984375,56.640625,1166.56494140625,15.953125,-31.078125,-5.265625,402024.43,1728493616311,1989
176.1474609375,56.70166015625,1170.41015625,16.46875,-32.25,-5.484375,402028.89,1728493616311,1989
179.01611328125,57.4951171875,1174.9267578125,16.90625,-32.921875,-5.828125,402033.35,1728493616312,1989
179.87060546875,57.861328125,1181.94580078125,16.78125,-33.734375,-6.359375,402037.81,1728493616312,1989
180.96923828125,57.31201171875,1187.744140625,16.671875,-34.765625,-6.34375,402042.27,1728493616312,1989
185.36376953125,71.22802734375,1243.2861328125,24.359375,-54.75,-6.078125,402105.0,1728493616454,1990
184.02099609375,72.08251953125,1240.966796875,26.609375,-56.625,-5.65625,402109.46,1728493616454,1990
184.6923828125,72.1435546875,1237.79296875,29.015625,-58.140625,-5.09375,402113.92,1728493616455,1990
186.4013671875,73.42529296875,1234.06982421875,31.53125,-59.84375,-4.8125,402118.38,1728493616455,1990
189.94140625,74.462890625,1232.11669921875,34.09375,-60.8125,-4.484375,402122.84,1728493616455,1990
191.2841796875,74.64599609375,1231.26220703125,36.046875,-61.328125,-4.671875,402127.3,1728493616456,1990
191.2841796875,75.25634765625,1230.95703125,37.171875,-62.078125,-4.3125,402131.76,1728493616456,1990
194.4580078125,76.171875,1227.96630859375,38.59375,-63.640625,-3.4375,402136.22,1728493616456,1990
198.05908203125,77.5146484375,1225.9521484375,39.453125,-65.546875,-2.65625,402140.68,1728493616456,1990
197.93701171875,79.40673828125,1223.9990234375,40.40625,-67.8125,-1.40625,402145.14,1728493616457,1990
197.75390625,79.65087890625,1223.5107421875,41.890625,-70.1875,-0.296875,402149.6,1728493616457,1990
198.6083984375,78.4912109375,1222.22900390625,43.078125,-72.796875,0.484375,402154.06,1728493616457,1990
201.96533203125,80.56640625,1220.5810546875,43.75,-75.296875,1.390625,402158.52,1728493616457,1990
203.2470703125,83.19091796875,1220.39794921875,43.84375,-77.828125,2.03125,402162.98,1728493616458,1990
204.345703125,85.0830078125,1217.95654296875,43.8125,-79.8125,3.125,402167.44,1728493616458,1990
206.23779296875,87.09716796875,1214.2333984375,43.1875,-82.078125,3.421875,402171.9,1728493616458,1990
203.4912109375,84.16748046875,1206.1767578125,43.4375,-84.90625,4.125,402176.36,1728493616458,1990
202.392578125,79.52880859375,1201.23291015625,44.015625,-87.453125,4.9375,402180.83,1728493616458,1990
204.833984375,81.54296875,1193.54248046875,44.21875,-90.078125,5.859375,402185.29,1728493616459,1990
202.392578125,84.77783203125,1189.3310546875,45.234375,-92.40625,7.484375,402189.75,1728493616459,1990
198.1201171875,86.60888671875,1186.58447265625,46.421875,-95.375,8.8125,402194.21,1728493616459,1990
198.974609375,87.5244140625,1178.7109375,47.84375,-97.890625,9.953125,402198.67,1728493616459,1990
199.27978515625,87.95166015625,1173.64501953125,49.546875,-98.640625,10.40625,402203.13,1728493616460,1990
198.66943359375,88.07373046875,1171.7529296875,50.984375,-99.15625,10.578125,402207.59,1728493616460,1990
197.57080078125,87.21923828125,1169.43359375,52.0,-99.46875,10.875,402212.05,1728493616460,1990
198.79150390625,88.134765625,1165.283203125,52.859375,-100.140625,11.359375,402216.51,1728493616460,1990
198.486328125,90.27099609375,1161.4990234375,54.171875,-100.390625,12.09375,402220.97,1728493616461,1990
197.81494140625,88.9892578125,1157.71484375,55.484375,-101.34375,12.671875,402225.43,1728493616461,1990
202.0263671875,89.111328125,1151.42822265625,57.421875,-102.59375,13.28125,402229.89,1728493616461,1990
204.52880859375,90.9423828125,1143.12744140625,60.046875,-103.609375,14.171875,402234.35,1728493616461,1990
203.67431640625,89.35546875,1133.056640625,62.203125,-104.625,14.453125,402238.81,1728493616461,1990
199.951171875,88.37890625,1123.046875,64.0,-105.765625,14.96875,402243.27,1728493616462,1990
226.62353515625,83.49609375,939.453125,75.84375,-109.59375,14.40625,402305.0,1728493616705,1991
232.5439453125,81.23779296875,923.7060546875,75.6875,-108.9375,14.265625,402309.46,1728493616705,1991
235.83984375,79.345703125,909.36279296875,75.109375,-108.46875,13.78125,402313.92,1728493616705,1991
239.19677734375,78.91845703125,896.1181640625,74.484375,-108.015625,12.828125,402318.38,1728493616706,1991
243.59130859375,77.81982421875,882.14111328125,72.921875,-108.015625,12.46875,402322.84,1728493616706,1991
246.4599609375,80.2001953125,867.98095703125,70.96875,-107.90625,12.0,402327.3,1728493616706,1991
247.13134765625,79.2236328125,850.64697265625,69.09375,-107.8125,11.796875,402331.76,1728493616706,1991
250.9765625,78.2470703125,832.275390625,67.828125,-107.109375,12.09375,402336.22,1728493616707,1991
255.9814453125,80.38330078125,814.208984375,66.40625,-106.515625,12.0,402340.68,1728493616707,1991
260.986328125,80.2001953125,799.13330078125,65.09375,-105.75,11.484375,402345.14,1728493616707,1991
267.4560546875,80.2001953125,783.447265625,63.78125,-104.78125,10.578125,402349.6,1728493616707,1991
273.5595703125,81.54296875,768.4326171875,62.03125,-103.515625,9.6875,402354.06,1728493616707,1991
278.74755859375,82.70263671875,750.18310546875,59.78125,-101.859375,9.21875,402358.52,1728493616708,1991
281.3720703125,80.01708984375,729.00390625,57.5,-100.5625,8.890625,402362.98,1728493616708,1991
284.24072265625,78.61328125,710.26611328125,55.0625,-99.40625,9.046875,402367.44,1728493616708,1991
286.31591796875,76.2939453125,694.7021484375,53.1875,-97.515625,9.03125,402371.9,1728493616708,1991
290.95458984375,75.68359375,677.8564453125,51.046875,-95.90625,9.375,402376.36,1728493616709,1991
296.08154296875,75.8056640625,664.306640625,48.5,-93.296875,9.140625,402380.83,1728493616709,1991
299.1943359375,74.8291015625,649.96337890625,46.53125,-91.265625,8.640625,402385.29,1728493616709,1991
301.7578125,73.8525390625,635.55908203125,44.0,-89.5,7.96875,402389.75,1728493616709,1991
303.03955078125,73.30322265625,624.1455078125,40.625,-87.265625,7.0,402394.21,1728493616710,1991
303.5888671875,70.80078125,609.80224609375,37.859375,-84.546875,5.703125,402398.67,1728493616710,1991
306.2744140625,69.091796875,594.42138671875,35.28125,-80.9375,4.40625,402403.13,1728493616710,1991
303.03955078125,67.5048828125,577.392578125,32.625,-76.578125,3.390625,402407.59,1728493616710,1991
297.9736328125,64.88037109375,558.349609375,30.1875,-71.90625,2.375,402412.05,1728493616710,1991
297.66845703125,62.68310546875,539.73388671875,27.75,-67.328125,0.75,402416.51,1728493616711,1991
299.01123046875,61.1572265625,524.90234375,25.625,-62.734375,-0.765625,402420.97,1728493616711,1991
303.466796875,60.6689453125,510.986328125,23.59375,-58.484375,-1.71875,402425.43,1728493616711,1991
309.75341796875,63.8427734375,495.4833984375,22.0,-53.8125,-2.796875,402429.89,1728493616712,1991
315.673828125,65.24658203125,482.0556640625,21.5625,-48.390625,-4.140625,402434.35,1728493616712,1991
323.54736328125,68.54248046875,467.22412109375,22.171875,-42.828125,-6.28125,402438.81,1728493616712,1991
330.99365234375,72.57080078125,451.66015625,23.046875,-37.0625,-9.28125,402443.27,1728493616712,1991
280.45654296875,77.94189453125,254.0283203125,18.484375,69.34375,-27.53125,402506.0,1728493616855,1992
283.3251953125,82.8857421875,252.74658203125,17.75,81.90625,-29.3125,402510.46,1728493616856,1992
283.69140625,86.181640625,248.4130859375,16.765625,95.78125,-31.21875,402514.92,1728493616856,1992
283.935546875,87.34130859375,247.49755859375,15.296875,110.109375,-33.015625,402519.38,1728493616857,1992
278.25927734375,82.6416015625,253.47900390625,13.3125,124.578125,-33.96875,402523.84,1728493616857,1992
265.13671875,73.79150390625,266.41845703125,10.828125,139.3125,-35.15625,402528.3,1728493616858,1992
249.45068359375,62.07275390625,285.94970703125,7.546875,154.265625,-36.28125,402532.76,1728493616859,1992
233.2763671875,46.630859375,315.7958984375,2.90625,168.796875,-37.375,402537.22,1728493616859,1992
215.4541015625,33.75244140625,353.8818359375,-3.109375,182.171875,-37.953125,402541.68,1728493616859,1992
198.30322265625,22.5830078125,396.6064453125,-11.140625,193.359375,-38.203125,402546.14,1728493616859,1992
181.0302734375,12.63427734375,445.37353515625,-21.03125,201.875,-37.09375,402550.6,1728493616860,1992
159.85107421875,1.77001953125,501.03759765625,-33.078125,206.5,-34.859375,402555.06,1728493616860,1992
134.27734375,-10.498046875,566.40625,-46.65625,206.34375,-31.53125,402559.52,1728493616860,1992
104.79736328125,-22.15576171875,642.9443359375,-61.734375,201.59375,-27.109375,402563.98,1728493616860,1992
78.18603515625,-30.6396484375,732.36083984375,-77.484375,192.953125,-21.15625,402568.44,1728493616861,1992
51.8798828125,-37.2314453125,835.63232421875,-93.328125,180.703125,-14.609375,402572.9,1728493616861,1992
30.6396484375,-37.841796875,948.486328125,-109.359375,165.078125,-8.390625,402577.36,1728493616861,1992
21.1181640625,-33.935546875,1062.6220703125,-125.921875,147.25,-2.03125,402581.83,1728493616861,1992
18.9208984375,-27.52685546875,1181.57958984375,-142.1875,128.34375,3.265625,402586.29,1728493616861,1992
15.0146484375,-19.287109375,1298.40087890625,-156.09375,109.859375,7.953125,402590.75,1728493616862,1992
9.3994140625,-11.474609375,1403.74755859375,-168.46875,91.875,11.84375,402595.21,1728493616862,1992
2.74658203125,-3.173828125,1493.83544921875,-176.890625,74.96875,14.484375,402599.67,1728493616862,1992
-6.591796875,5.92041015625,1570.00732421875,-179.328125,59.65625,17.5,402604.13,1728493616862,1992
-12.5732421875,16.41845703125,1631.89697265625,-175.40625,47.625,20.125,402608.59,1728493616863,1992
-15.56396484375,25.0244140625,1679.3212890625,-165.5,40.28125,22.9375,402613.05,1728493616863,1992
-32.89794921875,31.8603515625,1721.49658203125,-150.921875,37.203125,23.296875,402617.51,1728493616863,1992
-40.58837890625,44.25048828125,1758.9111328125,-132.21875,36.203125,18.09375,402621.97,1728493616863,1992
-44.98291015625,58.10546875,1785.0341796875,-113.296875,36.5625,11.109375,402626.43,1728493616864,1992
-27.03857421875,72.44873046875,1817.9931640625,-96.34375,42.421875,3.984375,402630.89,1728493616864,1992
-6.40869140625,88.7451171875,1842.10205078125,-80.75,51.203125,-3.53125,402635.35,1728493616864,1992
17.4560546875,90.88134765625,1850.830078125,-67.15625,59.75,-10.9375,402639.81,1728493616864,1992
39.1845703125,48.33984375,1847.412109375,-52.1875,68.15625,-18.203125,402644.27,1728493616864,1992
278.4423828125,87.95166015625,1470.03173828125,117.34375,29.1875,-24.6875,402707.0,1728493617080,1993
278.74755859375,88.43994140625,1425.1708984375,118.0,23.421875,-25.25,402711.46,1728493617080,1993
278.6865234375,91.49169921875,1380.7373046875,117.140625,18.078125,-25.59375,402715.92,1728493617080,1993
278.80859375,94.29931640625,1340.33203125,114.921875,13.125,-25.328125,402720.38,1728493617081,1993
280.3955078125,99.42626953125,1302.55126953125,111.703125,8.578125,-24.734375,402724.84,1728493617081,1993
281.982421875,105.04150390625,1266.4794921875,107.140625,4.40625,-24.421875,402729.3,1728493617081,1993
280.21240234375,109.06982421875,1234.06982421875,102.109375,0.859375,-23.796875,402733.76,1728493617081,1993
279.296875,113.22021484375,1206.35986328125,96.0,-2.078125,-23.765625,402738.22,1728493617081,1993
278.9306640625,116.39404296875,1181.09130859375,89.28125,-4.78125,-23.5625,402742.68,1728493617082,1993
274.2919921875,118.71337890625,1157.470703125,82.4375,-7.234375,-23.140625,402747.14,1728493617082,1993
269.287109375,121.7041015625,1135.3759765625,75.484375,-9.296875,-22.140625,402751.6,1728493617082,1993
262.6953125,122.802734375,1117.12646484375,68.546875,-11.5,-21.0,402756.06,1728493617082,1993
258.056640625,126.77001953125,1104.91943359375,61.734375,-13.765625,-19.71875,402760.52,1728493617083,1993
252.74658203125,125.91552734375,1098.876953125,55.03125,-16.640625,-18.921875,402764.98,1728493617083,1993
243.0419921875,122.25341796875,1094.54345703125,48.5625,-20.125,-17.796875,402769.44,1728493617083,1993
235.3515625,124.20654296875,1088.68408203125,42.203125,-23.546875,-16.296875,402773.9,1728493617083,1993
228.6376953125,124.0234375,1082.03125,37.234375,-26.765625,-15.28125,402778.36,1728493617084,1993
222.22900390625,121.2158203125,1078.7353515625,31.953125,-29.875,-14.328125,402782.83,1728493617084,1993
214.4775390625,119.44580078125,1075.3173828125,26.765625,-32.5,-13.625,402787.29,1728493617084,1993
204.833984375,115.6005859375,1068.9697265625,21.640625,-33.9375,-12.484375,402791.75,1728493617084,1993
195.49560546875,113.28125,1065.185546875,16.265625,-34.859375,-11.25,402796.21,1728493617085,1993
186.95068359375,111.6943359375,1063.1103515625,11.0,-35.375,-10.578125,402800.67,1728493617085,1993
177.8564453125,110.53466796875,1064.02587890625,6.078125,-35.84375,-10.109375,402805.13,1728493617085,1993
170.47119140625,108.45947265625,1061.46240234375,1.40625,-35.65625,-10.625,402809.59,1728493617085,1993
164.306640625,105.46875,1056.884765625,-2.859375,-36.046875,-10.78125,402814.05,1728493617086,1993
157.77587890625,102.1728515625,1052.3681640625,-6.109375,-36.734375,-10.859375,402818.51,1728493617086,1993
151.9775390625,98.0224609375,1045.59326171875,-8.75,-37.46875,-10.609375,402822.97,1728493617086,1993
145.1416015625,92.83447265625,1042.236328125,-10.671875,-38.640625,-10.265625,402827.43,1728493617086,1993
139.34326171875,88.68408203125,1037.04833984375,-12.140625,-39.375,-9.75,402831.89,1728493617086,1993
132.4462890625,85.693359375,1029.47998046875,-13.015625,-39.6875,-9.359375,402836.35,1728493617087,1993
127.01416015625,83.55712890625,1020.1416015625,-13.625,-39.796875,-8.40625,402840.81,1728493617087,1993
120.05615234375,81.11572265625,1013.97705078125,-13.484375,-40.640625,-7.890625,402845.27,1728493617087,1993
90.8203125,62.255859375,976.25732421875,17.3125,-28.75,-5.40625,402907.0,1728493617255,1994
90.9423828125,63.41552734375,983.0322265625,18.921875,-26.875,-5.96875,402911.46,1728493617255,1994
90.39306640625,66.162109375,993.10302734375,20.65625,-24.390625,-6.734375,402915.92,1728493617255,1994
95.27587890625,68.54248046875,1004.2724609375,21.203125,-21.640625,-7.40625,402920.38,1728493617256,1994
98.7548828125,68.359375,1012.5732421875,20.9375,-19.71875,-8.5,402924.84,1728493617256,1994
102.5390625,67.138671875,1018.00537109375,20.515625,-18.234375,-9.796875,402929.3,1728493617256,1994
105.95703125,65.5517578125,1022.5830078125,19.609375,-16.359375,-10.234375,402933.76,1728493617256,1994
108.09326171875,65.12451171875,1026.67236328125,18.4375,-14.90625,-10.15625,402938.22,1728493617257,1994
109.9853515625,65.5517578125,1030.70068359375,17.296875,-13.75,-10.09375,402942.68,1728493617257,1994
110.65673828125,65.4296875,1035.888671875,16.484375,-12.921875,-10.59375,402947.14,1728493617257,1994
110.7177734375,67.0166015625,1038.57421875,15.140625,-12.46875,-10.734375,402951.6,1728493617257,1994
110.7177734375,71.4111328125,1040.83251953125,13.03125,-12.40625,-10.671875,402956.06,1728493617258,1994
112.4267578125,70.98388671875,1041.07666015625,10.796875,-11.953125,-10.5,402960.52,1728493617258,1994
112.6708984375,70.00732421875,1038.26904296875,8.65625,-12.078125,-9.390625,402964.98,1728493617258,1994
110.90087890625,69.091796875,1036.19384765625,7.71875,-12.953125,-8.484375,402969.44,1728493617258,1994
111.4501953125,69.82421875,1035.400390625,7.453125,-13.640625,-7.84375,402973.9,1728493617259,1994
114.56298828125,69.15283203125,1033.69140625,7.609375,-14.5,-7.0625,402978.36,1728493617259,1994
116.63818359375,68.17626953125,1031.494140625,8.640625,-15.109375,-6.8125,402982.83,1728493617259,1994
117.67578125,68.84765625,1033.3251953125,8.671875,-15.171875,-6.71875,402987.29,1728493617259,1994
120.9716796875,68.84765625,1034.5458984375,8.484375,-15.3125,-6.546875,402991.75,1728493617259,1994
123.53515625,70.98388671875,1037.109375,8.46875,-14.90625,-6.34375,402996.21,1728493617260,1994
124.32861328125,72.509765625,1039.00146484375,8.8125,-14.53125,-6.234375,403000.67,1728493617260,1994
128.0517578125,73.54736328125,1042.05322265625,9.25,-14.15625,-6.140625,403005.13,1728493617260,1994
134.09423828125,73.05908203125,1043.76220703125,9.546875,-13.90625,-6.265625,403009.59,1728493617260,1994
137.14599609375,72.021484375,1043.27392578125,9.515625,-13.859375,-6.265625,403014.05,1728493617261,1994
139.5263671875,69.51904296875,1041.748046875,9.25,-14.21875,-6.09375,403018.51,1728493617261,1994
139.95361328125,68.2373046875,1038.02490234375,9.328125,-15.015625,-5.640625,403022.97,1728493617261,1994
140.07568359375,66.71142578125,1030.70068359375,8.546875,-16.203125,-4.359375,403027.43,1728493617262,1994
138.427734375,66.22314453125,1025.146484375,8.203125,-17.46875,-3.09375,403031.89,1728493617262,1994
136.3525390625,66.34521484375,1019.10400390625,8.421875,-19.1875,-2.1875,403036.35,1728493617262,1994
133.7890625,67.626953125,1014.70947265625,8.921875,-20.625,-1.375,403040.81,1728493617262,1994
133.36181640625,69.4580078125,1012.20703125,9.171875,-21.84375,-0.1875,403045.27,1728493617262,1994
137.451171875,63.65966796875,1032.1044921875,11.375,-19.09375,-3.375,403108.0,1728493617505,1995
134.58251953125,64.02587890625,1033.50830078125,11.625,-18.8125,-3.90625,403112.46,1728493617505,1995
133.7890625,65.24658203125,1034.7900390625,11.421875,-18.515625,-4.390625,403116.92,1728493617505,1995
133.6669921875,65.85693359375,1035.15625,11.1875,-17.90625,-4.90625,403121.38,1728493617505,1995
131.9580078125,65.3076171875,1035.94970703125,10.90625,-16.921875,-5.453125,403125.84,1728493617506,1995
131.89697265625,65.185546875,1037.109375,10.796875,-15.875,-6.40625,403130.3,1728493617506,1995
133.36181640625,63.3544921875,1038.6962890625,10.90625,-15.25,-6.4375,403134.76,1728493617506,1995
135.68115234375,61.82861328125,1039.4287109375,10.546875,-14.59375,-6.578125,403139.22,1728493617506,1995
136.29150390625,61.4013671875,1039.0625,10.125,-13.8125,-7.03125,403143.68,1728493617507,1995
135.986328125,61.70654296875,1040.34423828125,9.859375,-13.703125,-7.578125,403148.14,1728493617507,1995
136.71875,62.255859375,1041.748046875,9.375,-13.890625,-7.515625,403152.6,1728493617507,1995
137.6953125,63.96484375,1043.8232421875,8.9375,-13.625,-7.5,403157.06,1728493617507,1995
138.97705078125,64.39208984375,1046.32568359375,8.84375,-13.828125,-7.78125,403161.52,1728493617507,1995
141.54052734375,66.40625,1049.49951171875,8.84375,-14.03125,-8.078125,403165.98,1728493617508,1995
142.578125,67.2607421875,1052.42919921875,8.53125,-14.328125,-7.921875,403170.44,1728493617508,1995
143.24951171875,66.22314453125,1052.55126953125,7.875,-14.734375,-8.109375,403174.9,1728493617508,1995
142.27294921875,65.185546875,1053.40576171875,7.375,-14.734375,-8.5,403179.36,1728493617508,1995
142.39501953125,65.24658203125,1052.91748046875,6.40625,-14.75,-8.765625,403183.83,1728493617509,1995
142.39501953125,64.94140625,1053.28369140625,5.578125,-15.171875,-8.671875,403188.29,1728493617509,1995
141.4794921875,64.14794921875,1054.0771484375,4.5,-15.359375,-8.765625,403192.75,1728493617509,1995
141.78466796875,63.3544921875,1052.24609375,3.734375,-15.375,-8.765625,403197.21,1728493617509,1995
142.822265625,63.3544921875,1051.20849609375,2.53125,-16.296875,-8.296875,403201.67,1728493617510,1995
142.9443359375,63.53759765625,1048.88916015625,1.09375,-16.90625,-8.265625,403206.13,1728493617510,1995
142.51708984375,62.92724609375,1046.69189453125,-0.546875,-17.859375,-8.0625,403210.59,1728493617510,1995
142.88330078125,61.46240234375,1041.50390625,-2.21875,-18.5625,-8.0,403215.05,1728493617511,1995
140.80810546875,60.9130859375,1037.78076171875,-3.671875,-19.046875,-8.15625,403219.51,1728493617511,1995
139.404296875,59.5703125,1034.36279296875,-4.625,-19.78125,-8.015625,403223.97,1728493617511,1995
138.73291015625,58.89892578125,1031.43310546875,-5.5625,-20.4375,-8.09375,403228.43,1728493617511,1995
137.39013671875,58.349609375,1029.72412109375,-5.953125,-20.5625,-7.984375,403232.89,1728493617512,1995
135.19287109375,57.4951171875,1026.18408203125,-5.859375,-20.515625,-7.734375,403237.35,1728493617512,1995
133.4228515625,55.96923828125,1024.10888671875,-5.890625,-20.109375,-7.09375,403241.81,1728493617512,1995
132.50732421875,54.87060546875,1024.5361328125,-5.84375,-19.8125,-6.828125,403246.27,1728493617512,1995
123.59619140625,54.99267578125,1055.48095703125,14.8125,-19.890625,-3.4375,403309.0,1728493617655,1996
124.8779296875,53.5888671875,1058.65478515625,16.171875,-19.546875,-3.953125,403313.46,1728493617655,1996
125.79345703125,51.7578125,1060.85205078125,17.25,-19.34375,-3.953125,403317.92,1728493617655,1996
125.91552734375,50.1708984375,1064.63623046875,17.8125,-19.4375,-3.921875,403322.38,1728493617655,1996
